LineName	FemaleParent	MaleParent
L66-0017	CP52-0068	CP48-0103
L66-0048	Co290	CP52-0015
L66-0097	CP52-0001	CP48-0103
L66-0098	CP52-0001	CP48-0103
L67-0046	CP62-0258	CP52-0068
L67-0064	CP52-0068	CP52-0015
L67-0074	CP52-0068	CP52-0015
L67-0084	CP52-0068	CP53-0023
L68-0003	CP59-0022	CP52-0068
L68-0004	CP59-0022	CP52-0068
L68-0006	CP59-0022	CP52-0068
L68-0011	CP59-0022	CP52-0068
L68-0018	CP53-0023	CP52-0068
L68-0020	CP53-0023	CP52-0068
L68-0022	CP53-0023	CP52-0068
L68-0024	CP53-0023	CP52-0068
L68-0054	CP52-0068	CP51-0024
L68-0062	CP52-0068	CP50-0052
L68-0067	CP59-0022	CP51-0024
L68-0071	CP59-0022	CP51-0024
L68-0080	CP59-0022	CP51-0024
L68-0087	CP52-0001	CP48-0103
L68-0089	CP52-0068	CP53-0023
L68-0100	CP59-0022	CP51-0024
L69-0002	CP52-0068	CP53-0005
L69-0009	CP52-0001	CP48-0103
L69-0019	CP51-0024	CP33-0224
L69-0025	CP52-0001	CP62-0221
L69-0026	CP52-0001	CP62-0221
L69-0031	CP48-0103	CP33-0224
L69-0039	CP52-0001	CP44-0155
L69-0042	CP52-0001	CP50-0041
L69-0044	CP52-0001	CP50-0041
L69-0047	CP52-0001	CP51-0024
L69-0049	CP52-0001	CP51-0024
L69-0062	CP48-0103	CP33-0224
L69-0074	CP52-0068	CP48-0103
L69-0076	CP52-0068	CP48-0103
L69-0077	CP52-0068	CP53-0023
L69-0080	Co290	L62-0071
L69-0081	CP52-0068	P51-024
L69-0086	CP52-0068	P51-024
L69-0093	CP52-0068	CP48-0103
L69-0095	CP52-0068	CP48-0103
L69-0097	CP52-0068	CP48-0103
L69-0098	CP52-0068	CP53-0023
L70-0016	CP59-0022	CP51-0024
L70-0020	CP59-0022	CP51-0024
L70-0023	CP59-0022	CP51-0024
L70-0024	CP59-0022	CP51-0024
L70-0025	CP59-0022	CP51-0024
L70-0027	CP59-0022	CP51-0024
L70-0030	CP59-0022	CP51-0024
L70-0034	CP52-0068	L62-0096
L70-0047	CP52-0068	CP48-0103
L70-0062	CP52-0068	CP44-0155
L70-0065	L61-0043	CP51-0024
L70-0078	CP52-0001	CP48-0103
L70-0090	CP52-0068	L62-0096
L70-0098	CP52-0068	CP48-0103
L71-0020	CP52-0068	CP62-0258
L71-0024	CP52-0068	CP62-0258
L71-0029	CP52-0068	CP60-0016
L71-0034	CP53-0005	CP58-0048
L71-0035	CP61-0039	CP60-0016
L71-0038	CP52-0068	CP62-0258
L71-0047	CP52-0001	CP50-0023
L71-0050	CP52-0001	CP50-0023
L71-0053	CP52-0068	CP48-0103
L71-0078	CP48-0103	CP62-0258
L72-0001	Co290	L62-0096
L72-0005	CP48-0103	L62-0096
L72-0009	CP48-0103	L62-0096
L72-0010	CP48-0103	L62-0096
L72-0020	CP48-0103	L62-0096
L72-0035	CP48-0103	L62-0096
L72-0080	CP52-0001	L62-0068
L72-0085	CP52-0068	CP48-0103
L73-0007	CP52-0068	CP62-0258
L73-0056	CP52-0001	L62-0096
L73-0064	CP61-0039	CP50-0041
L74-0016	CP52-0058	L65-0069
L74-0023	L62-0069	L65-0069
L74-0040	L62-0096	L65-0069
L74-0049	CP65-0357	L65-0069
L74-0050	CP65-0357	L65-0069
L74-0061	CP65-0357	L65-0069
L74-0072	CP61-0037	L65-0069
L74-0073	L61-0067	L65-0069
L74-0075	CP65-0357	L65-0069
L75-0002	CP65-0357	L65-0069
L75-0007	CP65-0357	L65-0069
L75-0010	CP65-0357	US66-56-7
L75-0011	CP65-0357	L65-0069
L75-0015	CP65-0357	L65-0069
L75-0020	CP65-0357	L65-0069
L75-0024	CP65-0357	US66-56-7
L75-0030	CP65-0357	US66-56-7
L75-0033	CP65-0357	US66-56-7
L75-0040	CP59-0043	L65-0069
L75-0046	CP59-0043	L65-0069
L75-0047	CP48-0103	L66-0048
L75-0056	CP65-0357	L65-0069
L75-0063	CP66-0346	L65-0069
L77-0002	L65-0069	CP68-0350
L77-0011	CP65-0357	CP66-0376
L77-0023	CP70-0401	L65-0069
L77-0026	CP70-0401	L65-0069
L77-0032	CP65-0357	L65-0069
L77-0035	CP65-0357	L65-0069
L77-0037	CP65-0357	L65-0069
L77-0038	CP65-0357	L65-0069
L77-0043	CP65-0357	L65-0069
L77-0048	CP65-0357	L65-0069
L77-0050	CP65-0357	L65-0069
L78-0014	NCo310	L65-0069
L78-0025	CP61-0037	L62-0086
L78-0029	L60-0025	L65-0069
L78-0035	CP74-0385	L65-0069
L78-0056	CP61-0037	L62-0086
L78-0060	CP61-0037	L62-0086
L78-0063	CP72-0364	CP70-0321
L78-0067	CP59-0022	L65-0069
L79-0004	CP66-0346	L65-0069
L79-0006	CP52-0001	L65-0069
L79-0010	CP65-0357	BendasSel
L79-0015	CP67-0411	CP70-0321
L79-0016	CP67-0411	CP70-0321
L79-0018	CP48-0103	CP57-0614
L79-0022	NCo310	L65-0069
L79-0027	CP67-0412	L65-0069
L79-0033	CP65-0357	US66-056-01
L79-0034	CP65-0357	CP69-0373
L79-1001	CP52-0068	Tainan
L79-1002	CP52-0068	Tainan
L80-0004	L71-0094	L65-0069
L80-0011	L62-0096	L65-0069
L80-0013	CP64-0388	L65-0069
L80-0017	CP48-0103	CP66-0376
L80-0022	CP66-0346	L65-0069
L80-0024	CP66-0346	L65-0069
L80-0035	CP48-0103	CP64-0388
L80-0036	CP48-0103	CP64-0388
L80-0038	CP48-0103	CP64-0388
L80-0046	CP66-0346	CP59-0043
L80-0049	CP65-0357	CP68-0361
L82-0040	CP70-0300	CP57-0614
L82-0109	CP64-0388	L65-0069
L83-0144	CP70-0300	L65-0069
L83-0145	CP70-0300	L65-0069
L83-0175	CP72-0356	CP57-0614
L83-0177	CP73-0308	CP57-0614
L83-0181	CP50-0041	CP57-0614
L83-0183	CP52-0068	CP64-0388
L83-0186	CP52-0068	CP64-0388
L83-0194	L73-0001	CP57-0614
L83-0196	CP73-0308	CP57-0614
L84-0201	CP72-0355	CP70-0321
L84-0204	CP72-0355	CP70-0321
L84-0205	CP70-0300	L65-0069
L84-0208	CP52-0068	CP74-0383
L84-0210	CP75-0360	CP70-0321
L84-0218	CP72-0356	L65-0069
L84-0223	CP52-0068	CP71-0313
L84-0230	CP48-0103	CP68-0361
L84-0232	CP50-0041	L65-0069
L84-0235	CP66-0346	L65-0069
L84-0238	L60-0025	CP33-0224
L84-0243	CP66-0315	L69-0074
L84-0244	L60-0025	CP69-0302
L84-0245	CP52-0068	CP71-0313
L84-0250	L60-0025	CP33-0224
L84-0252	CP70-0300	L65-0069
L84-0253	CP72-0355	L65-0069
L84-0255	L75-0046	CP57-0614
L84-0256	CP72-0355	L65-0069
L84-0258	CP67-0412	L65-0069
L84-0261	L62-0096	CP57-0614
L84-0262	CP57-0614	L65-0069
L84-0263	CP67-0411	CP70-0321
L84-0264	CP72-0355	CP57-0614
L84-0265	CP66-0346	L65-0069
L84-0266	CP73-0350	CP57-0614
L84-0267	CP72-0356	L65-0069
L84-0268	CP48-0103	CP68-0361
L84-0269	CP72-0356	L65-0069
L84-0271	CP66-0315	L71-0053
L84-0275	L75-0046	CP57-0614
L84-0276	CP67-0411	CP57-0614
L84-0278	CP73-0350	L65-0069
L84-0279	L75-0046	CP57-0614
L84-0280	L75-0056	CP57-0614
L84-0281	CP52-0068	CP71-0313
L84-0283	CP48-0103	CP68-0361
L84-0288	CP66-0346	L62-0086
L84-0290	L62-0096	CP57-0614
L84-0291	CP67-0411	CP70-0321
L84-0292	CP67-0412	L65-0069
L85-0327	CP66-0315	CP66-0315
L85-0334	CP66-0315	L66-0098
L86-0439	US77-0009	L65-0069
L88-0030	CP65-0357	CP77-0402
L88-0032	CP72-0370	CP70-0321
L88-0037	CP65-0357	CP77-0402
L88-0040	CP65-0357	LCP81-0030
L88-0046	CP74-0383	CP70-0321
L88-0047	CP72-0370	L75-0002
L88-0049	CP72-0370	L75-0002
L88-0059	CP74-0383	LCP81-0030
L88-0063	CP70-0321	CP75-0308
L88-0066	CP65-0357	CP70-0321
L88-0070	CP73-0375	CP66-0346
L88-0072	CP79-0332	CP77-0310
L88-0080	CP72-0370	CP62-0258
L88-0083	CP72-0370	CP62-0258
L88-0086	CP70-0330	CP72-1312
L89-0094	LCP81-0023	L65-0069
L89-0096	CP78-0317	LCP81-0030
L89-0097	CP80-0313	CP70-0321
L89-0098	LCP81-0012	L65-0069
L89-0099	CP72-0370	L75-0002
L89-0100	CP78-0317	LCP81-0030
L89-0101	CP76-0351	CP77-0402
L89-0102	L80-0035	LCP81-0030
L89-0103	CP76-0351	CP77-0402
L89-0104	CP65-0357	CP72-2086
L89-0105	CP48-0103	CP75-1082
L89-0107	CP78-0317	CP72-2086
L89-0108	CP78-0317	CP72-2086
L89-0109	CP65-0357	US78-0020
L89-0110	CP65-0357	CP72-2086
L89-0111	LCP81-0005	LCP81-0030
L89-0112	CP72-0370	L75-0002
L89-0113	CP78-0317	LCP81-0030
L89-0114	LCP81-0005	LCP81-0030
L89-0115	LCP81-0005	LCP81-0030
L89-0116	CP70-0330	L75-0002
L89-0117	CP70-0330	L78-0063
L89-0118	CP65-0357	LCP81-0030
L89-0119	CP48-0103	CP67-0411
L89-0120	CP48-0103	CP67-0411
L89-0121	CP70-0300	LCP81-0030
L89-0122	CP76-0351	LCP81-0030
L89-0123	CP70-0330	L78-0063
L89-0124	CP65-0357	LCP81-0030
L89-0125	CP65-0357	LCP81-0030
L89-0126	CP65-0357	LCP81-0030
L89-0127	LCP81-0015	CP70-0321
L89-0130	CP70-0300	LCP81-0030
L89-0131	CP72-2086	L75-0002
L89-0132	CP74-0383	LCP81-0030
L89-0133	CP48-0103	CP77-0310
L89-0134	CP72-0370	CP62-0258
L89-0135	CP52-0068	CP75-0308
L89-0136	CP65-0357	LCP81-0030
L89-0137	CP72-2086	L75-0002
L89-0138	CP48-0103	CP77-0310
L89-0142	CP70-0300	LCP81-0030
L89-0144	CP70-0321	CP62-0258
L89-0147	CP72-0370	CP62-0258
L89-0148	CP65-0357	LCP81-0030
L89-0149	CP48-0103	CP77-0402
L89-0150	CP75-0308	CP70-0321
L89-0151	CP75-0308	CP70-0321
L89-0152	CP70-0330	CP76-0331
L89-0154	CP70-0330	CP72-0370
L89-0155	CP79-0348	CP72-0370
L89-0157	CP70-0330	CP72-0370
L89-0158	CP70-0330	CP67-0412
L89-0159	CP75-1322	CP77-0310
L89-0160	L75-0002	CP77-0310
L89-0161	CP76-0351	CP70-0321
L89-0162	L75-0002	CP77-0310
L89-0163	CP75-0308	CP70-0321
L90-0169	CP79-0348	LCP81-0030
L90-0171	CP74-0383	LCP81-0030
L90-0173	LCP82-0046	LCP81-0030
L90-0178	CP79-0311	LCP81-0030
L90-0179	LCP82-0058	CP70-0321
L90-0185	CP65-0357	CP70-0321
L90-0187	CP79-0332	CP73-0351
L90-0188	CP52-0068	LCP81-0030
L90-0190	CP65-0357	CP67-0412
L90-0191	CP79-0318	LCP81-0030
L90-0195	CP52-0068	LCP81-0030
L90-0196	LCP82-0047	LCP81-0030
L90-0198	US77-0017	CP70-0321
L90-0200	LCP81-0012	LCP81-0030
L90-0207	CP72-1210	CP73-0351
L90-0210	CP77-0414	LCP81-0030
L90-0211	CP79-0332	CP70-0321
L90-0216	CP78-0357	LCP81-0030
L90-0218	CP79-0348	LCP81-0030
L90-0220	CP79-0332	CP73-0351
L90-0223	CP80-0323	CP73-0351
L90-0224	CP72-2086	CP72-2086
L90-0225	LCP83-0163	CP77-0402
L90-0228	LCP81-0012	CP73-0351
L91-0230	LCP81-0005	LCP81-0030
L91-0232	CP75-0361	LCP81-0030
L91-0240	LCP83-0119	LCP81-0030
L91-0248	CP81-0338	LCP81-0030
L91-0250	CP78-0317	LCP81-0030
L91-0252	CP72-0355	CP77-0310
L91-0253	CP72-0355	CP77-0310
L91-0261	CP73-0345	CP77-0407
L91-0262	L83-0194	CP57-0614
L91-0267	CP72-0355	CP77-0310
L91-0268	CP72-0355	CP77-0310
L91-0274	CP77-0402	CP77-0402
L91-0276	CP78-0357	CP77-0407
L91-0281	CP78-0317	LCP81-0030
L91-0282	CP78-0317	LCP81-0030
L91-0284	CP78-0317	LCP81-0030
L91-0285	CP65-0357	L84-0290
L91-0286	CP78-0317	LCP81-0030
L91-0287	CP70-0321	CP66-0346
L91-0288	CP78-0317	LCP81-0030
L92-0296	CP52-0068	CP62-0258
L92-0299	CP74-0383	LCP81-0030
L92-0301	LCP83-0137	CP80-0323
L92-0309	CP81-0338	LCP81-0030
L92-0318	LCP83-0153	LCP81-0030
L92-0322	CP75-1322	CP77-0310
L92-0323	CP75-1322	CP77-0310
L92-0328	CP79-0332	CP77-0310
L92-0329	CP79-0332	CP77-0310
L92-0334	CP65-0357	CP77-0402
L92-0349	LCP82-0033	CP77-0310
L92-0355	CP80-0323	CP73-0351
L93-0358	CP79-0332	CP77-0310
L93-0359	CP76-0351	CP77-0407
L93-0360	LCP85-0384	CP80-0329
L93-0361	CP80-0328	CP70-0321
L93-0362	CP79-0332	CP72-0370
L93-0365	CP78-0304	CP72-2086
L93-0366	LCP85-0384	CP80-0329
L93-0368	CP80-0328	CP70-0321
L93-0373	CP65-0357	LCP81-0030
L93-0377	CP65-0357	LCP81-0030
L93-0381	LCP85-0384	LCP85-0336
L93-0385	LCP82-0046	LCP81-0030
L93-0388	LCP85-0384	CP80-0329
L93-0389	CP52-0068	LCP81-0030
L93-0390	CP72-0370	LCP82-0047
L93-0391	CP79-0348	CP80-0323
L93-0392	CP79-0348	CP80-0323
L93-0393	CP80-0328	CP70-0321
L93-0394	CP79-0348	LCP81-0030
L93-0396	CP79-0348	LCP81-0030
L93-0397	LCP81-0030	CP77-0310
L93-0398	LCP85-0384	CP80-0329
L93-0400	LCP85-0384	CP80-0329
L93-0401	CP79-0348	LCP85-0384
L94-0403	CP70-0330	CP83-0644
L94-0404	CP70-0321	CP79-0318
L94-0408	LCP85-0384	CP80-0323
L94-0412	CP77-0310	LCP81-0030
L94-0413	LCP85-0384	LCP85-0341
L94-0414	LCP85-0384	CP77-0310
L94-0416	CP65-0357	LCP82-0008
L94-0419	CP72-0356	CP77-0407
L94-0425	LCP85-0384	LCP82-0089
L94-0427	CP70-0330	CP86-0929
L94-0431	LCP85-0384	LCP81-0030
L94-0433	LCP85-0384	LCP82-0089
L94-0438	CP65-0357	LCP81-0030
L94-0442	CP76-0351	LCP81-0030
L94-0446	CP65-0357	CP75-0330
L94-0447	CP52-0068	LCP85-0371
L95-0448	CP83-0644	CP57-0614
L95-0449	CP83-0644	CP57-0614
L95-0452	LCP86-0429	LCP85-0384
L95-0453	LCP86-0429	LCP85-0384
L95-0455	LCP86-0429	LCP85-0384
L95-0457	LCP86-0408	CP70-0321
L95-0459	CP70-0330	CP83-0644
L95-0462	LCP85-0384	LCP85-0336
L95-0463	unknown	unknown
L95-0464	CP72-0370	LCP85-0384
L95-0465	LCP86-0393	CP77-0310
L95-0466	CP75-0361	LCP85-0384
L95-0470	LCP81-0030	CP72-0370
L95-0474	CP75-0361	LCP85-0384
L95-0475	CP75-0361	LCP85-0384
L95-0476	CP75-0361	LCP85-0384
L95-0477	LCP85-0384	LCP85-0336
L95-0478	CP78-0357	CP80-0323
L95-0479	CP76-0331	LCP85-0384
L95-0480	LCP81-0030	LCP85-0376
L95-0481	LCP86-0429	LCP85-0384
L95-0482	CP76-0351	LCP85-0384
L95-0483	LCP81-0030	LCP85-0376
L95-0484	LCP86-0429	LCP85-0384
L95-0485	LCP85-0384	LCP85-0336
L95-0486	CP70-0330	CP83-0644
L95-0487	unknown	unknown
L95-0488	LCP86-0429	LCP85-0384
L95-0489	LCP86-0429	LCP85-0384
L95-0490	CP83-0644	CP77-0310
L95-0491	LCP85-0384	CP80-0313
L95-0492	CP72-0370	LCP85-0384
L95-0493	LCP81-0030	LCP82-0089
L95-0495	CP75-0361	LCP85-0384
L96-0002	LCP81-0010	LCP81-0030
L96-0004	LCP86-0429	LCP86-0454
L96-0005	L89-0163	LCP85-0384
L96-0007	CP72-0370	LCP81-0030
L96-0010	CP78-0357	LCP85-0384
L96-0011	CP78-0357	LCP85-0384
L96-0014	CP65-0357	HoCP85-0845
L96-0015	CP78-0357	LCP85-0384
L96-0016	L89-0163	LCP85-0384
L96-0017	L89-0163	LCP85-0384
L96-0020	LCP85-0384	CP74-0383
L96-0021	L89-0163	LCP85-0384
L96-0022	L89-0163	LCP85-0384
L96-0023	CP80-0323	LCP85-0384
L96-0024	CP89-0846	CP77-0310
L96-0025	CP79-0318	LCP85-0384
L96-0027	LCP86-0408	LCP85-0384
L96-0029	CP65-0357	HoCP85-0845
L96-0030	L89-0163	LCP85-0384
L96-0031	CP65-0357	HoCP85-0845
L96-0032	CP65-0357	HoCP85-0845
L96-0033	CP65-0357	HoCP85-0845
L96-0034	LCP85-0384	CP74-0383
L96-0035	CP65-0357	HoCP85-0845
L96-0036	CP65-0357	LCP81-0030
L96-0037	CP76-0351	CP70-0321
L96-0038	CP79-0318	LCP85-0384
L96-0039	CP79-0318	LCP85-0384
L96-0040	CP65-0357	HoCP85-0845
L96-0041	LCP86-0429	LCP86-0454
L96-0042	L89-0113	LCP85-0384
L96-0043	L89-0113	LCP85-0384
L96-0044	L89-0113	LCP85-0384
L96-0046	L89-0163	LCP85-0384
L96-0047	CP78-0357	LCP85-0384
L96-0048	LCP85-0384	CP74-0383
L96-0049	LCP86-0408	LCP85-0384
L96-0050	CP77-0310	CP80-0323
L96-0053	CP65-0357	LCP81-0030
L96-0055	L89-0113	LCP85-0384
L96-0059	L89-0113	LCP85-0384
L96-0060	LCP81-0010	LCP86-0454
L96-0061	LCP81-0010	LCP81-0030
L96-0063	LCP85-0384	HoCP85-0845
L96-0068	LCP87-0492	LCP85-0384
L96-0070	L89-0113	LCP85-0384
L96-0071	LCP87-0492	LCP85-0384
L96-0074	CP74-0383	LCP81-0030
L96-0076	LCP85-0384	CP74-0383
L96-0077	L89-0113	LCP85-0384
L96-0078	CP74-0383	LCP81-0030
L96-0079	LCP86-0429	LCP86-0454
L96-0080	LCP85-0384	CP74-0383
L96-0081	L89-0113	LCP85-0384
L96-0082	CP80-0323	LCP85-0384
L96-0083	L89-0113	LCP85-0384
L96-0085	LCP87-0492	LCP85-0384
L96-0086	LCP86-0429	LCP86-0454
L96-0087	LCP85-0384	CP74-0383
L96-0090	CP65-0357	CP83-0644
L96-0092	LCP81-0010	LCP86-0454
L96-0093	US80-0004	LCP85-0384
L96-0094	LCP81-0010	LCP81-0030
L96-0095	LCP85-0384	CP74-0383
L96-0096	LCP85-0384	CP74-0383
L96-0097	LCP85-0384	CP74-0383
L96-0098	CP80-0323	LCP85-0384
L96-0099	LCP86-0408	LCP85-0384
L96-0100	CP78-0317	LCP86-0454
L97-0101	CP70-0330	CP72-0370
L97-0102	CP70-0330	CP72-0370
L97-0104	HoCP89-0846	LCP85-0384
L97-0105	CP83-0644	LCP85-0384
L97-0106	HoCP89-0846	CP77-0310
L97-0107	CP70-0330	CP72-0370
L97-0109	LCP85-0384	92P4
L97-0110	CP83-0644	LCP85-0384
L97-0111	L90-0207	LCP85-0384
L97-0112	CP70-0330	CP72-0370
L97-0113	CP76-0331	LCP85-0384
L97-0114	CP70-0330	CP72-0370
L97-0115	LCP85-0384	92P4
L97-0116	CP77-0407	92P6
L97-0117	CP83-0644	LCP85-0384
L97-0118	HoCP89-0846	LCP85-0384
L97-0119	CP79-0348	LCP85-0384
L97-0120	CP76-0331	LCP85-0384
L97-0121	Ho89-0889	LCP85-0384
L97-0122	HoCP89-0846	LCP85-0384
L97-0123	CP72-0370	CP86-0916
L97-0124	Ho89-0889	LCP85-0384
L97-0125	Ho89-0889	LCP85-0384
L97-0126	CP70-0330	LCP85-0384
L97-0127	LCP81-0010	LCP85-0384
L97-0128	LCP81-0010	LCP85-0384
L97-0129	CP79-0348	LCP85-0384
L97-0130	Ho89-0889	LCP85-0384
L97-0131	CP70-0330	CP72-0370
L97-0132	Ho89-0889	LCP85-0384
L97-0133	HoCP89-0846	LCP85-0384
L97-0135	HoCP89-0846	LCP85-0384
L97-0136	CP76-0331	LCP85-0384
L97-0137	LCP81-0010	LCP85-0384
L97-0138	CP76-0331	LCP85-0384
L97-0139	HoCP89-0846	LCP85-0384
L97-0140	Ho89-0889	LCP85-0384
L97-0141	HoCP89-0846	LCP85-0384
L97-0142	CP79-0348	LCP85-0384
L97-0144	CP79-0348	LCP85-0384
L97-0147	HoCP89-0846	LCP85-0384
L97-0148	HoCP89-0846	LCP85-0384
L97-0150	HoCP89-0846	LCP85-0384
L97-0151	CP79-0348	LCP85-0384
L97-0152	HoCP89-0846	LCP85-0384
L97-0154	HoCP89-0846	LCP85-0384
L97-0155	HoCP89-0846	LCP85-0384
L97-0157	CP76-0331	LCP85-0384
L98-0158	LCP86-0454	LCP85-0384
L98-0159	LCP86-0454	LCP85-0384
L98-0160	US90-0021	LCP85-0384
L98-0161	LCP86-0454	LCP85-0384
L98-0162	LCP86-0422	CP77-0407
L98-0164	HoCP85-0845	LCP85-0384
L98-0167	LCP86-0454	L89-0113
L98-0168	CP89-0879	LCP85-0384
L98-0169	L90-0191	LCP85-0384
L98-0170	CP89-0879	LCP85-0384
L98-0171	CP89-0879	LCP85-0384
L98-0172	L90-0191	LCP85-0384
L98-0173	L90-0191	LCP85-0384
L98-0174	CP91-0516	LCP85-0384
L98-0175	CP89-0879	LCP85-0384
L98-0176	CP89-0879	LCP85-0384
L98-0177	LCP86-0454	LCP85-0384
L98-0178	CP88-0739	LCP85-0384
L98-0179	CP91-0516	LCP85-0384
L98-0180	CP91-0516	LCP85-0384
L98-0181	LCP85-0384	L75-0056
L98-0182	CP89-0800	LCP85-0384
L98-0183	CP91-0516	LCP85-0384
L98-0185	LCP85-0384	L75-0056
L98-0186	LCP85-0384	L75-0056
L98-0188	CP65-0357	L88-0063
L98-0191	CP89-0846	LCP85-0384
L98-0194	US90-0018	LCP85-0384
L98-0195	LCP86-0454	LCP85-0384
L98-0196	LCP86-0454	LCP85-0384
L98-0197	LCP86-0454	LCP85-0384
L98-0198	LCP86-0454	LCP85-0384
L98-0199	CP70-0321	LCP82-0089
L98-0200	LCP86-0454	LCP85-0384
L98-0202	LCP86-0454	LCP85-0384
L98-0203	LCP86-0454	LCP85-0384
L98-0204	LCP85-0384	LCP82-0089
L98-0205	CP70-0321	LCP85-0384
L98-0206	LCP86-0454	LCP85-0384
L98-0207	LCP86-0454	LCP85-0384
L98-0208	LCP86-0454	LCP85-0384
L98-0209	LCP86-0454	LCP85-0384
L98-0210	LCP86-0454	LCP85-0384
L98-0211	LCP86-0454	LCP85-0384
L99-0212	CP89-0889	LCP85-0384
L99-0213	CP89-0889	LCP85-0384
L99-0214	LCP81-0010	LCP85-0384
L99-0215	US80-0004	LCP85-0384
L99-0216	CP89-0889	LCP85-0384
L99-0219	CP89-0846	LCP85-0384
L99-0221	CP89-0846	LCP85-0384
L99-0223	L91-0281	LCP85-0384
L99-0224	LCP81-0010	LCP85-0384
L99-0225	L91-0281	LCP85-0384
L99-0226	CP89-0846	LCP81-0030
L99-0227	L85-0294	LCP85-0384
L99-0228	CP79-0318	LCP81-0030
L99-0231	LCP85-0384	CP89-0889
L99-0232	CP89-0889	LCP85-0384
L99-0234	CP89-0846	LCP85-0384
L99-0235	CP89-0889	LCP85-0384
L99-0237	L92-0355	LCP85-0384
L99-0238	CP79-0318	LCP85-0384
L99-0239	LCP86-0454	LCP82-0089
L99-0240	CP88-0739	LCP86-0454
L99-0244	CP65-0357	LCP85-0384
Lahaina		
LCP02-0334	HoCP90-0941	HoCP90-0941
LCP02-0337	HoCP91-0542	CP91-0559
LCP02-0343	LCP85-0384	HoCP85-0845
LCP02-0345	LCP85-0384	HoCP85-0845
LCP02-0352	LCP85-0384	HoCP85-0845
LCP02-0355	HoCP90-0941	HoCP93-0750
LCP02-0358	HoCP91-0542	CP91-0559
LCP81-0003	CP65-0357	CP72-0370
LCP81-0005	CP77-0403	CP66-0346
LCP81-0008	CP65-0357	CP77-0402
LCP81-0009	CP65-0357	CP77-0402
LCP81-0012	CP73-0375	CP66-0346
LCP81-0013	CP72-0370	CP73-0343
LCP81-0015	CP65-0357	CP72-0355
LCP81-0016	CP65-0357	CP72-0355
LCP81-0022	CP52-0068	CP69-0373
LCP81-0023	CP72-0370	CP66-0346
LCP81-0025	CP72-0370	CP66-0346
LCP81-0027	CP72-0353	CP72-0370
LCP81-0030	CP61-0037	CP73-0351
LCP82-0035	CP77-0403	CP66-0346
LCP82-0039	CP65-0357	CP77-0402
LCP82-0044	CP65-0357	CP72-0355
LCP82-0045	CP65-0357	CP72-0355
LCP82-0049	CP52-0068	CP77-0407
LCP82-0053	CP72-0370	CP73-0343
LCP82-0058	CP72-0355	CP73-0351
LCP82-0066	CP65-0357	CP72-0370
LCP82-0073	CP73-0345	CP66-0346
LCP82-0074	CP73-0345	CP66-0346
LCP82-0076	CP74-0383	CP66-0346
LCP82-0077	CP72-0370	CP66-0346
LCP82-0083	CP52-0068	CP72-0370
LCP82-0085	CP61-0037	CP73-1311
LCP82-0086	CP52-0068	CP72-0370
LCP82-0089	CP52-0068	CP72-0370
LCP82-0091	CP52-0068	CP72-0370
LCP82-0092	CP73-0361	L65-0069
LCP82-0095	CP74-0383	CP72-0370
LCP82-0096	CP70-0330	CP73-0343
LCP83-0114	CP72-0355	CP73-0351
LCP83-0119	CP74-0387	CP66-0346
LCP83-0121	unknown	unknown
LCP83-0122	unknown	unknown
LCP83-0124	CP61-0037	CP73-1311
LCP83-0126	CP61-0037	CP74-0328
LCP83-0129	CP52-0068	CP72-0370
LCP83-0131	CP69-0373	CP66-0346
LCP83-0133	CP52-0068	CP77-0407
LCP83-0134	CP65-0357	CP77-0402
LCP83-0138	CP72-0370	CP70-0401
LCP83-0147	CP73-0345	CP66-0346
LCP83-0149	CP73-0345	CP66-0346
LCP83-0151	CP65-0357	CP75-0319
LCP83-0152	CP70-0330	CP77-0410
LCP83-0160	CP65-0357	CP75-0360
LCP83-0161	CP65-0357	CP75-0360
LCP83-0162	CP52-0068	CP77-0413
LCP83-0169	CP65-0357	CP77-0413
LCP83-0178	CP65-0357	CP75-0360
LCP83-0179	CP65-0357	CP75-0360
LCP83-0184	CP52-0068	CP77-0413
LCP83-0189	CP75-0361	L65-0069
LCP83-0191	CP73-0345	CP66-0346
LCP84-0200	CL61-0005	CP73-0351
LCP84-0202	CL61-0005	CP73-0351
LCP84-0203	CL61-0005	CP73-0351
LCP84-0205	CP70-0300	L65-0069
LCP84-0206	CL61-0005	CP73-0351
LCP84-0207	CL61-0005	CP73-0351
LCP84-0212	CP65-0357	CP77-0407
LCP84-0213	CL61-0005	CP73-0351
LCP84-0214	CL61-0005	CP73-0351
LCP84-0215	CL61-0005	CP73-0351
LCP84-0216	CL61-0005	CP73-0351
LCP84-0217	CP65-0357	CP77-0407
LCP84-0219	CL61-0005	CP73-0351
LCP84-0220	CL61-0005	CP73-0351
LCP84-0221	CL61-0005	CP73-0351
LCP84-0222	CP65-0357	CP70-0401
LCP84-0233	CP77-0405	CP57-0614
LCP84-0239	CP77-0405	CP57-0614
LCP84-0241	CP77-0405	CP57-0614
LCP84-0249	CP65-0357	CP70-0401
LCP84-0260	CP65-0357	CP70-0401
LCP84-0272	CL61-0005	CP73-0351
LCP84-0277	CP77-0405	L65-0069
LCP84-0282	CP65-0357	CP77-0407
LCP85-0295	CP72-0370	CP70-0401
LCP85-0296	CP65-0357	CP77-0413
LCP85-0297	CP77-0310	CP77-0407
LCP85-0298	CP77-0310	CP77-0407
